,Score,Scaling Parameter,Problem Idx,Model,Benchmark,Log Score,Neg Log Score,Num. Samples Total,Num. Samples Correct
64689,0.021399999999998642,1,49,Pythia 6.9B,MATH,-3.8443643569543946,3.8443643569543946,10000,213.99999999998641
64690,0.019599999999999396,1,50,Pythia 6.9B,MATH,-3.9322257127456965,3.9322257127456965,10000,195.99999999999395
64691,9.999999999998899e-05,1,51,Pythia 6.9B,MATH,-9.210340371976294,9.210340371976294,10000,0.9999999999998899
64692,0.0009999999999996678,1,52,Pythia 6.9B,MATH,-6.907755278982469,6.907755278982469,10000,9.999999999996678
64693,0.00759999999999994,1,53,Pythia 6.9B,MATH,-4.87960703168986,4.87960703168986,10000,75.9999999999994
64694,0.012699999999999712,1,54,Pythia 6.9B,MATH,-4.366153285517615,4.366153285517615,10000,126.99999999999712
64695,0.0035999999999999366,1,55,Pythia 6.9B,MATH,-5.626821433520091,5.626821433520091,10000,35.99999999999937
64696,0.0,1,56,Pythia 6.9B,MATH,-inf,inf,10000,0.0
64697,0.000500000000000056,1,57,Pythia 6.9B,MATH,-7.60090245954197,7.60090245954197,10000,5.0000000000005596
64698,0.014699999999999713,1,58,Pythia 6.9B,MATH,-4.219907785197466,4.219907785197466,10000,146.99999999999713
64699,0.0,1,59,Pythia 6.9B,MATH,-inf,inf,10000,0.0
64700,0.006500000000000283,1,60,Pythia 6.9B,MATH,-5.035953102080502,5.035953102080502,10000,65.00000000000283
64701,0.0009000000000001229,1,61,Pythia 6.9B,MATH,-7.013115794639827,7.013115794639827,10000,9.00000000000123
64702,9.999999999998899e-05,1,62,Pythia 6.9B,MATH,-9.210340371976294,9.210340371976294,10000,0.9999999999998899
64703,0.09510000000000052,1,63,Pythia 6.9B,MATH,-2.352826309430787,2.352826309430787,10000,951.0000000000052
64704,0.015199999999999325,1,64,Pythia 6.9B,MATH,-4.186459851129951,4.186459851129951,10000,151.99999999999326
64705,9.999999999998899e-05,1,65,Pythia 6.9B,MATH,-9.210340371976294,9.210340371976294,10000,0.9999999999998899
64706,0.04129999999999967,1,66,Pythia 6.9B,MATH,-3.186892779015158,3.186892779015158,10000,412.9999999999967
64707,0.05909999999999915,1,67,Pythia 6.9B,MATH,-2.828524354570099,2.828524354570099,10000,590.9999999999916
64708,0.000300000000000078,1,68,Pythia 6.9B,MATH,-8.111728083307813,8.111728083307813,10000,3.00000000000078
64709,0.010399999999999965,1,69,Pythia 6.9B,MATH,-4.565949472834814,4.565949472834814,10000,103.99999999999964
64710,9.999999999998899e-05,1,70,Pythia 6.9B,MATH,-9.210340371976294,9.210340371976294,10000,0.9999999999998899
64711,0.000300000000000078,1,71,Pythia 6.9B,MATH,-8.111728083307813,8.111728083307813,10000,3.00000000000078
64712,0.0,1,72,Pythia 6.9B,MATH,-inf,inf,10000,0.0
64713,0.0014999999999998348,1,73,Pythia 6.9B,MATH,-6.502290170874083,6.502290170874083,10000,14.999999999998348
64714,0.0,1,74,Pythia 6.9B,MATH,-inf,inf,10000,0.0
64715,9.999999999998899e-05,1,75,Pythia 6.9B,MATH,-9.210340371976294,9.210340371976294,10000,0.9999999999998899
64716,0.06870000000000076,1,76,Pythia 6.9B,MATH,-2.6780060797538225,2.6780060797538225,10000,687.0000000000076
64717,9.999999999998899e-05,1,77,Pythia 6.9B,MATH,-9.210340371976294,9.210340371976294,10000,0.9999999999998899
64718,0.0011999999999998678,1,78,Pythia 6.9B,MATH,-6.725433722188293,6.725433722188293,10000,11.999999999998678
64719,0.0226999999999995,1,79,Pythia 6.9B,MATH,-3.785390354494802,3.785390354494802,10000,226.999999999995
64720,0.0010999999999998789,1,80,Pythia 6.9B,MATH,-6.812445099177922,6.812445099177922,10000,10.999999999998789
64721,0.009700000000000264,1,81,Pythia 6.9B,MATH,-4.635629393472772,4.635629393472772,10000,97.00000000000264
64722,0.04420000000000002,1,82,Pythia 6.9B,MATH,-3.1190304898984844,3.1190304898984844,10000,442.00000000000017
64723,0.000300000000000078,1,83,Pythia 6.9B,MATH,-8.111728083307813,8.111728083307813,10000,3.00000000000078
64724,0.0962999999999985,1,84,Pythia 6.9B,MATH,-2.340286960178073,2.340286960178073,10000,962.999999999985
64725,0.022199999999998332,1,85,Pythia 6.9B,MATH,-3.8076629901039785,3.8076629901039785,10000,221.99999999998332
64726,0.0,1,86,Pythia 6.9B,MATH,-inf,inf,10000,0.0
64727,0.024700000000000055,1,87,Pythia 6.9B,MATH,-3.7009520353482035,3.7009520353482035,10000,247.00000000000054
64728,0.06919999999999826,1,88,Pythia 6.9B,MATH,-2.6707544163585384,2.6707544163585384,10000,691.9999999999826
64729,0.0037999999999999146,1,89,Pythia 6.9B,MATH,-5.572754212249819,5.572754212249819,10000,37.99999999999915
64730,0.024499999999999966,1,90,Pythia 6.9B,MATH,-3.709082161431457,3.709082161431457,10000,244.99999999999966
64731,0.016299999999998982,1,91,Pythia 6.9B,MATH,-4.116590171169483,4.116590171169483,10000,162.99999999998983
64732,0.0262,1,92,Pythia 6.9B,MATH,-3.6419958682150857,3.6419958682150857,10000,262.0
64733,0.0010999999999998789,1,93,Pythia 6.9B,MATH,-6.812445099177922,6.812445099177922,10000,10.999999999998789
64734,0.0009999999999996678,1,94,Pythia 6.9B,MATH,-6.907755278982469,6.907755278982469,10000,9.999999999996678
64735,0.010399999999999965,1,95,Pythia 6.9B,MATH,-4.565949472834814,4.565949472834814,10000,103.99999999999964
64736,0.006400000000000183,1,96,Pythia 6.9B,MATH,-5.051457288616482,5.051457288616482,10000,64.00000000000183
64737,0.006800000000000139,1,97,Pythia 6.9B,MATH,-4.990832666800055,4.990832666800055,10000,68.00000000000139
64738,0.04319999999999902,1,98,Pythia 6.9B,MATH,-3.141914783732095,3.141914783732095,10000,431.99999999999017
